"","tr_auc","te_auc","iter","cancer_type","agg_level","win_len","type","type1"
"673",0.773418790023454,0.690669081777329,13,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"674",0.768219349836263,0.716574447888881,14,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"675",0.776482912786334,0.689170151154687,15,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"676",0.776426546565372,0.710512640280682,16,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"677",0.757490245894202,0.763895897916517,17,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"678",0.779355390397945,0.676076286256699,18,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"679",0.783435479924002,0.732398829692644,19,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"680",0.774445755073647,0.707918799413645,20,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"681",0.792714184765723,0.684867108836181,21,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"682",0.787808673799056,0.687412887799486,22,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"683",0.782278185172659,0.705689928628073,23,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"684",0.778531618700387,0.733547809578737,24,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"685",0.764388646468313,0.728714584384688,25,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"686",0.784356036547308,0.700464698531709,26,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"687",0.776962438100266,0.7460904645183,27,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"688",0.796628475115001,0.630133612092375,28,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"689",0.775471620295139,0.684822050801432,29,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"690",0.800080837409573,0.744384266935813,30,"prostate","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"691",0.858286487444228,0.7020046704381,1,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"692",0.86539793502247,0.697671359031706,2,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"693",0.894148424957986,0.691882647020129,3,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"694",0.875077181622452,0.786746809630312,4,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"695",0.882599369661045,0.587916063675832,5,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"696",0.882501382557759,0.783548217339824,6,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"697",0.869729501903366,0.751142941718195,7,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"698",0.89228801228463,0.630936718852783,8,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"699",0.885971199845368,0.578073608735693,9,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"700",0.877728202567531,0.696437968688331,10,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"701",0.879193982249569,0.66474805946586,11,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"702",0.861399255834931,0.748092356268912,12,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"703",0.881357752256388,0.698090711748454,13,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"704",0.876028864584508,0.715670635442705,14,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"705",0.880412780739762,0.655226286014998,15,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"706",0.894508158433065,0.645063149585581,16,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"707",0.89972160924354,0.631413629785554,17,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"708",0.880063785577372,0.723243652151033,18,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"709",0.857635477237462,0.791047230627549,19,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"710",0.887870538902222,0.805264109985528,20,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"711",0.880214121955017,0.804277397710828,21,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"712",0.879895999441608,0.712430930140771,22,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"713",0.895587358858303,0.611498487041179,23,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"714",0.875908058566757,0.793588014734903,24,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"715",0.876426182153998,0.584775029601368,25,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"716",0.913398192741974,0.590777529272464,26,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"717",0.880612781813594,0.701782660176293,27,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"718",0.873214084370923,0.747302986449151,28,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"719",0.869693260098041,0.718367648993553,29,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"720",0.891105455599762,0.691150835416393,30,"prostate","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"721",0.640347558244951,0.559624058004111,1,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"722",0.61680272628969,0.570628282712948,2,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"723",0.617913776719496,0.563076853543427,3,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"724",0.695750439636058,0.548528250361574,4,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"725",0.648941050539032,0.585666914059527,5,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"726",0.630082028988673,0.590066463043313,6,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"727",0.671640470547115,0.579741379310345,7,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"728",0.614840802595218,0.58819555454061,8,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"729",0.638012954245082,0.534845522189237,9,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"730",0.650734984107566,0.551763387759763,10,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"731",0.642717770034843,0.573825359671158,11,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"732",0.63312747807281,0.58260780619624,12,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"733",0.65003244022588,0.589183936591307,13,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"734",0.654675652354374,0.598493282332344,14,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"735",0.639891210555634,0.616801543350841,15,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"736",0.641749806123229,0.592502331201949,16,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"737",0.691208589560146,0.582815949227373,17,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"738",0.637833604578769,0.60532156314227,18,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"739",0.647811650082466,0.560083162061353,19,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"740",0.631562919838782,0.589577624267337,20,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"741",0.639974659486855,0.601307376113268,21,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"742",0.646614092383647,0.55385790134734,22,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"743",0.647710943387983,0.566698542285149,23,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"744",0.636614856968095,0.613898245413717,24,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"745",0.621783010933558,0.563851145619243,25,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"746",0.627997116424366,0.581172213975794,26,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"747",0.644685373499503,0.549721207277156,27,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"748",0.635784299804485,0.577743206211464,28,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"749",0.679411269974769,0.595310478039126,29,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"750",0.637592869703887,0.547198513739819,30,"skin","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"751",0.725402994551637,0.585719737626714,1,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"752",0.693610633184493,0.619949910554562,2,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"753",0.719445127196756,0.517815146094216,3,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"754",0.694498211188945,0.618833631484794,4,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"755",0.721909863039886,0.547701848539058,5,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"756",0.707220447066213,0.554578413834228,6,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"757",0.677696530252755,0.627580202742993,7,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"758",0.691118160528723,0.538478234943351,8,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"759",0.71865313451586,0.619387000596303,9,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"760",0.712955993199787,0.602230172927847,10,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"761",0.694429082517444,0.535477638640429,11,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"762",0.70055337074816,0.540844364937388,12,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"763",0.705010463179168,0.56605366726297,13,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"764",0.73293545942403,0.612384019081693,14,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"765",0.702341755083091,0.561171138938581,15,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"766",0.697675569756804,0.610275491949911,16,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"767",0.666203248535496,0.521214072748956,17,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"768",0.706716063796376,0.570938580799046,18,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"769",0.723762682124179,0.697848539057841,19,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"770",0.707768782516079,0.592109719737627,20,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"771",0.690559157073997,0.625118664281455,21,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"772",0.681704713039204,0.633383422778772,22,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"773",0.702500494995426,0.604591532498509,23,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"774",0.719380265727199,0.596267143709004,24,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"775",0.725928713831196,0.611687537268933,25,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"776",0.699914997337266,0.603625521765057,26,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"777",0.702422831920036,0.592574836016696,27,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"778",0.739461291357721,0.517006559332141,28,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"779",0.715428836726612,0.573996422182469,29,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"780",0.715764665519643,0.579740011926059,30,"skin","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"781",0.880561720237056,0.708732179226069,1,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"782",0.865573232260263,0.702202138492872,2,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"783",0.848606504916507,0.593355397148676,3,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"784",0.833358269123673,0.630460794297352,4,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"785",0.846484884755089,0.580677189409369,5,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"786",0.868866834567655,0.544297352342159,6,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"787",0.88716139274701,0.558312118126273,7,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"788",0.816285564670972,0.642451629327902,8,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"789",0.845350306294625,0.703322301425662,9,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"790",0.858869660623893,0.679557026476578,10,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"791",0.847158151094266,0.671066700610998,11,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"792",0.856386471502548,0.58277749490835,12,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"793",0.880256256805393,0.545468431771894,13,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"794",0.835454953494751,0.587410896130346,14,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"795",0.867526535836887,0.570455702647658,15,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"796",0.873355276828832,0.63338849287169,16,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"797",0.873565153064193,0.524630855397149,17,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"798",0.863798635181075,0.630142566191446,18,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"799",0.856380237554963,0.571206720977597,19,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"800",0.882157610818808,0.620506619144603,20,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"801",0.852055955913523,0.58206466395112,21,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"802",0.867264710038318,0.669691955193483,22,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"803",0.87916947194308,0.603398676171079,23,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"804",0.84272997032641,0.670595723014257,24,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"805",0.844118062655329,0.652749490835031,25,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"806",0.858208862179887,0.575,26,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"807",0.872272647931576,0.63495417515275,27,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"808",0.866549884048575,0.596410386965377,28,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"809",0.842457754615199,0.640249490835031,29,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"810",0.868584228943803,0.598803462321792,30,"skin","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"811",0.632013077803042,0.588218390804598,1,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"812",0.627920262120977,0.548866107486797,2,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"813",0.662760037849365,0.540268716992855,3,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"814",0.630373409408674,0.575559179869525,4,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"815",0.657119352606381,0.548559335197266,5,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"816",0.656255737427091,0.569547996272134,6,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"817",0.618215713135707,0.567520969245107,7,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"818",0.658939794088155,0.499712643678161,8,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"819",0.654548279124945,0.517862690276483,9,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"820",0.662512887143926,0.503157036346692,10,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"821",0.620159729970201,0.572347778813296,11,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"822",0.621276145013911,0.55475302889096,12,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"823",0.652475743923623,0.554838459148804,13,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"824",0.66929329021142,0.488431966449208,14,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"825",0.643729433530583,0.578025007766387,15,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"826",0.662983179629133,0.547223516620068,16,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"827",0.667345742652563,0.589977477477477,17,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"828",0.603460816021015,0.549456352904629,18,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"829",0.676808083946503,0.537554364709537,19,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"830",0.635800132755236,0.564740602671637,20,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"831",0.624795571059359,0.538567878223051,21,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"832",0.655375880915729,0.555688878533706,22,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"833",0.627848235343963,0.603867660764213,23,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"834",0.633398534043244,0.558003261882572,24,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"835",0.648683745957321,0.497347778813296,25,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"836",0.640625926815145,0.538431966449208,26,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"837",0.657699097546853,0.538963963963964,27,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"838",0.653621817051986,0.543056849953402,28,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"839",0.63767565353708,0.54427228953091,29,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"840",0.632904232632367,0.548396241068655,30,"uterus","99.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"841",0.753160657691889,0.64928181108509,1,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"842",0.764850506335643,0.629960967993755,2,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"843",0.731637810979489,0.632825917252147,3,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"844",0.739496472557009,0.639344262295082,4,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"845",0.731074738235648,0.603005464480874,5,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"846",0.745396557949212,0.619555035128806,6,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"847",0.713749863888268,0.675550351288056,7,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"848",0.732348457495888,0.600765027322404,8,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"849",0.717136896881752,0.598711943793911,9,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"850",0.735769876611133,0.626955503512881,10,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"851",0.741453615987254,0.660616705698673,11,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"852",0.748055751365416,0.573145979703357,12,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"853",0.741320369765429,0.61664324746292,13,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"854",0.739042289198746,0.651959406713505,14,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"855",0.714413229487246,0.68919594067135,15,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"856",0.735179581520898,0.668282591725215,16,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"857",0.756099238347403,0.637743950039032,17,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"858",0.764158485635198,0.62824355971897,18,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"859",0.77443420502152,0.663715846994535,19,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"860",0.759712646642482,0.643395784543325,20,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"861",0.76157379548281,0.64344262295082,21,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"862",0.714523551627896,0.648181108508977,22,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"863",0.742426456682083,0.673895394223263,23,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"864",0.78437036145545,0.632849336455894,24,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"865",0.728366831146949,0.609906323185012,25,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"866",0.715619609259036,0.615823575331772,26,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"867",0.75602616783866,0.651092896174863,27,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"868",0.749875350308615,0.615081967213115,28,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"869",0.72402128500937,0.648126463700234,29,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"870",0.761903329149689,0.659188134270101,30,"uterus","99.5.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"871",0.853504018429802,0.655648267008986,1,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"872",0.90017408832692,0.650941377834831,2,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"873",0.840185606953062,0.582227927542433,3,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"874",0.844256394146444,0.586792183711311,4,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"875",0.888904159794759,0.591071173869633,5,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"876",0.823274169480877,0.694801026957638,6,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"877",0.803221288515406,0.690022821280844,7,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"878",0.820571219141862,0.654685494223363,8,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"879",0.902608707034216,0.618456710882898,9,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"880",0.9029163067096,0.653080872913992,10,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"881",0.844760334040158,0.479924404507203,11,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"882",0.808208330060996,0.570353729853088,12,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"883",0.851488258854944,0.599843103694195,13,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"884",0.882136966936307,0.554414491513336,14,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"885",0.836134453781513,0.553808301240907,15,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"886",0.830185345166104,0.532876907716446,16,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"887",0.841350558915155,0.495328769077164,17,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"888",0.87986596507762,0.585080587647982,18,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"889",0.877542605827378,0.586079018684924,19,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"890",0.843700096861174,0.617101697332763,20,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"891",0.83027042592738,0.612680074169163,21,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"892",0.897510406031572,0.649229781771502,22,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"893",0.828012513416582,0.519112822707174,23,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"894",0.900684572894578,0.550242476108972,24,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"895",0.842790387182911,0.493189273998003,25,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"896",0.860788240529857,0.715518470974183,26,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"897",0.865775282075447,0.638532306375695,27,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"898",0.882699808895521,0.578590785907859,28,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"899",0.849053640147648,0.645770931393524,29,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"900",0.851638786355664,0.609149907288547,30,"uterus","99.9.",100000,"hsp_vs_bkpt","hotspots vs breakpoints"
"901",0.564035605742524,0.495777528165361,1,"blood","75.",100000,"bkpt_q",NA
"902",0.560983936908245,0.49667532431992,2,"blood","75.",100000,"bkpt_q",NA
"903",0.55608797663302,0.504010695187166,3,"blood","75.",100000,"bkpt_q",NA
"904",0.551512037931517,0.502768023405518,4,"blood","75.",100000,"bkpt_q",NA
"905",0.558621637213303,0.509674554336104,5,"blood","75.",100000,"bkpt_q",NA
"906",0.557712263909418,0.530567984346565,6,"blood","75.",100000,"bkpt_q",NA
"907",0.541101067648863,0.525902367544747,7,"blood","75.",100000,"bkpt_q",NA
"908",0.552071293410571,0.501986222389736,8,"blood","75.",100000,"bkpt_q",NA
"909",0.553723116765489,0.498666522372446,9,"blood","75.",100000,"bkpt_q",NA
"910",0.562738337844926,0.502109681022698,10,"blood","75.",100000,"bkpt_q",NA
"911",0.55695706988816,0.507034965226337,11,"blood","75.",100000,"bkpt_q",NA
