"","cancer_type","agg_level","feature_group_name_proper","value","metric","r"
"14176","bone","99.9.","non-B DNA",0.00176461257486518,"PR AUC",2
"14177","bone","99.9.","region",0.00183233698487388,"PR AUC",4
"14178","bone","99.9.","TAD",0.000771872397007254,"PR AUC",1
"14179","bone","99.9.","TF",0.00165187907631119,"PR AUC",3
"14180","bone","99.9.","DNase",0.00116396727701856,"PR AUC",6
"14181","bone","99.9.","non-B DNA",0.00116721685483353,"PR AUC",2
"14182","bone","99.9.","region",0.00141075505850947,"PR AUC",4
"14183","bone","99.9.","TAD",0.000761440265296813,"PR AUC",1
"14184","bone","99.9.","TF",0.0016486999084108,"PR AUC",3
"14185","bone","99.9.","DNase",0.00109067344140662,"PR AUC",6
"14186","bone","99.9.","non-B DNA",0.00143112092368839,"PR AUC",2
"14187","bone","99.9.","region",0.00170908017840953,"PR AUC",4
"14188","bone","99.9.","TAD",0.00146483704074424,"PR AUC",1
"14189","bone","99.9.","TF",0.00086623984045561,"PR AUC",3
"14190","bone","99.9.","DNase",0.00278182971246754,"PR AUC",6
"14191","bone","99.9.","non-B DNA",0.00178989418392458,"PR AUC",2
"14192","bone","99.9.","region",0.00178185782067871,"PR AUC",4
"14193","bone","99.9.","TAD",0.00122450773745326,"PR AUC",1
"14194","bone","99.9.","TF",0.00250219214291037,"PR AUC",3
"14195","bone","99.9.","DNase",0.00147418864870585,"PR AUC",6
"14196","bone","99.9.","non-B DNA",0.00149957336598658,"PR AUC",2
"14197","bone","99.9.","region",0.00211443444982502,"PR AUC",4
"14198","bone","99.9.","TAD",0.00152490348355492,"PR AUC",1
"14199","bone","99.9.","TF",0.002793209401403,"PR AUC",3
"14200","bone","99.9.","DNase",0.00219406676959778,"PR AUC",6
"14201","bone","99.9.","non-B DNA",0.00130093517702874,"PR AUC",2
"14202","bone","99.9.","region",0.00192989710244124,"PR AUC",4
"14203","bone","99.9.","TAD",0.000973257310663136,"PR AUC",1
"14204","bone","99.9.","TF",0.00124846923039831,"PR AUC",3
"14205","bone","99.9.","DNase",0.000975627605128705,"PR AUC",6
"14206","bone","99.9.","non-B DNA",0.00151666704902309,"PR AUC",2
"14207","bone","99.9.","region",0.00222766820093572,"PR AUC",4
"14208","bone","99.9.","TAD",0.0022195257080573,"PR AUC",1
"14209","bone","99.9.","TF",0.0019186365858384,"PR AUC",3
"14210","bone","99.9.","DNase",0.00174970391708573,"PR AUC",6
"14211","bone","99.9.","non-B DNA",0.00161885742946585,"PR AUC",2
"14212","bone","99.9.","region",0.00184272750995234,"PR AUC",4
"14213","bone","99.9.","TAD",0.000811949531850587,"PR AUC",1
"14214","bone","99.9.","TF",0.00165707160974874,"PR AUC",3
"14215","bone","99.9.","DNase",0.0314664061760651,"PR AUC",6
"14216","bone","99.9.","non-B DNA",0.00123639313713566,"PR AUC",2
"14217","bone","99.9.","region",0.00210823777705442,"PR AUC",4
"14218","bone","99.9.","TAD",0.00139325316398221,"PR AUC",1
"14219","bone","99.9.","TF",0.00140495942472423,"PR AUC",3
"14220","bone","99.9.","DNase",0.00390043134049549,"PR AUC",6
"14221","bone","99.9.","non-B DNA",0.00110780925801381,"PR AUC",2
"14222","bone","99.9.","region",0.00130387444564466,"PR AUC",4
"14223","bone","99.9.","TAD",0.00231341317778053,"PR AUC",1
"14224","bone","99.9.","TF",0.00114814977354046,"PR AUC",3
"14225","bone","99.9.","DNase",0.000942111037117786,"PR AUC",6
"14226","bone","99.9.","non-B DNA",0.00255338227781078,"PR AUC",2
"14227","bone","99.9.","region",0.00160267087418243,"PR AUC",4
"14228","bone","99.9.","TAD",0.00134915280086028,"PR AUC",1
"14229","bone","99.9.","TF",0.00167092310769042,"PR AUC",3
"14230","bone","99.9.","DNase",0.00332455139291501,"PR AUC",6
"14231","bone","99.9.","non-B DNA",0.00189909804958201,"PR AUC",2
"14232","bone","99.9.","region",0.00172311577735218,"PR AUC",4
"14233","bone","99.9.","TAD",0.00106835876691248,"PR AUC",1
"14234","bone","99.9.","TF",0.00181215271471118,"PR AUC",3
"14235","bone","99.9.","DNase",0.00270724303969208,"PR AUC",6
"14236","bone","99.9.","non-B DNA",0.00144064566844055,"PR AUC",2
"14237","bone","99.9.","region",0.00151231470795968,"PR AUC",4
"14238","bone","99.9.","TAD",0.00166727647079072,"PR AUC",1
"14239","bone","99.9.","TF",0.00134251918947123,"PR AUC",3
"14240","bone","99.9.","DNase",0.0139348774055589,"PR AUC",6
"14241","bone","99.9.","non-B DNA",0.00131006497281525,"PR AUC",2
"14242","bone","99.9.","region",0.00154174162753456,"PR AUC",4
"14243","bone","99.9.","TAD",0.00101242754011886,"PR AUC",1
"14244","bone","99.9.","TF",0.00230041223695503,"PR AUC",3
"14245","bone","99.9.","DNase",0.00188133864771797,"PR AUC",6
"14246","bone","99.9.","non-B DNA",0.00111930682538039,"PR AUC",2
"14247","bone","99.9.","region",0.00170991500889833,"PR AUC",4
"14248","bone","99.9.","TAD",0.00256377654833016,"PR AUC",1
"14249","bone","99.9.","TF",0.00154331616965488,"PR AUC",3
"14250","bone","99.9.","DNase",0.00320929640592549,"PR AUC",6
"14251","bone","99.9.","non-B DNA",0.00809843127544128,"PR AUC",2
"14252","bone","99.9.","region",0.00200635709764988,"PR AUC",4
"14253","bone","99.9.","TAD",0.00115127424452845,"PR AUC",1
"14254","bone","99.9.","TF",0.00224289925047989,"PR AUC",3
"14255","bone","99.9.","DNase",0.00638277925365177,"PR AUC",6
"14256","bone","99.9.","non-B DNA",0.00136909717247688,"PR AUC",2
"14257","bone","99.9.","region",0.00196530989574884,"PR AUC",4
"14258","bone","99.9.","TAD",0.00189379200639515,"PR AUC",1
"14259","bone","99.9.","TF",0.00159841513397253,"PR AUC",3
"14260","bone","99.9.","DNase",0.00106266124242039,"PR AUC",6
"14261","bone","99.9.","non-B DNA",0.00154821313909272,"PR AUC",2
"14262","bone","99.9.","region",0.00188563989335579,"PR AUC",4
"14263","bone","99.9.","TAD",0.000962349298171674,"PR AUC",1
"14264","bone","99.9.","TF",0.0022258471082766,"PR AUC",3
"14265","bone","99.9.","DNase",0.0020005080263341,"PR AUC",6
"14266","bone","99.9.","non-B DNA",0.00166511182975644,"PR AUC",2
"14267","bone","99.9.","region",0.00171512567666593,"PR AUC",4
"14268","bone","99.9.","TAD",0.00177830869933768,"PR AUC",1
"14269","bone","99.9.","TF",0.0012686666244382,"PR AUC",3
"14270","bone","99.9.","DNase",0.00387399330528612,"PR AUC",6
"14271","bone","99.9.","non-B DNA",0.00121275407084192,"PR AUC",2
"14272","bone","99.9.","region",0.00174465049654358,"PR AUC",4
"14273","bone","99.9.","TAD",0.0012012937064044,"PR AUC",1
"14274","bone","99.9.","TF",0.000866307320358095,"PR AUC",3
"14275","bone","99.9.","DNase",0.0131016949323394,"PR AUC",6
"14276","bone","99.9.","non-B DNA",0.00376578685854066,"PR AUC",2
"14277","bone","99.9.","region",0.00231520319835876,"PR AUC",4
"14278","bone","99.9.","TAD",0.000977024210552791,"PR AUC",1
"14279","bone","99.9.","TF",0.00173343115547749,"PR AUC",3
"14280","bone","99.9.","DNase",0.00315864992874173,"PR AUC",6
"14281","bone","99.9.","non-B DNA",0.00137842185132255,"PR AUC",2
"14282","bone","99.9.","region",0.00114449968125533,"PR AUC",4
"14283","bone","99.9.","TAD",0.00120280493815199,"PR AUC",1
"14284","bone","99.9.","TF",0.00122582228616077,"PR AUC",3
"14285","bone","99.9.","DNase",0.00346974308851964,"PR AUC",6
"14286","bone","99.9.","non-B DNA",0.00302309219692787,"PR AUC",2
"14287","bone","99.9.","region",0.0019213880533441,"PR AUC",4
"14288","bone","99.9.","TAD",0.00112596794804143,"PR AUC",1
"14289","bone","99.9.","TF",0.00192268551781241,"PR AUC",3
"14290","bone","99.9.","DNase",0.0297616137292231,"PR AUC",6
"14291","bone","99.9.","non-B DNA",0.00151803355818843,"PR AUC",2
"14292","bone","99.9.","region",0.00195345395881699,"PR AUC",4
"14293","bone","99.9.","TAD",0.000898175003258088,"PR AUC",1
"14294","bone","99.9.","TF",0.00227420283009898,"PR AUC",3
"14295","bone","99.9.","DNase",0.00277220923155575,"PR AUC",6
"14296","bone","99.9.","non-B DNA",0.00284304618315978,"PR AUC",2
"14297","bone","99.9.","region",0.00327724616769758,"PR AUC",4
"14298","bone","99.9.","TAD",0.00105659354923347,"PR AUC",1
"14299","bone","99.9.","TF",0.00280539217358436,"PR AUC",3
"14300","bone","99.9.","DNase",0.00310448237460535,"PR AUC",6
"14301","bone","99.9.","non-B DNA",0.00123503044180747,"PR AUC",2
"14302","bone","99.9.","region",0.0015514705515613,"PR AUC",4
"14303","bone","99.9.","TAD",0.00129460871963369,"PR AUC",1
"14304","bone","99.9.","TF",0.00132698778576617,"PR AUC",3
"14305","bone","99.9.","DNase",0.00166221578152691,"PR AUC",6
"14306","bone","99.9.","non-B DNA",0.00134815490398607,"PR AUC",2
"14307","bone","99.9.","region",0.00174323658421043,"PR AUC",4
"14308","bone","99.9.","TAD",0.000842395403557344,"PR AUC",1
"14309","bone","99.9.","TF",0.00149997032533872,"PR AUC",3
"14310","bone","99.9.","DNase",0.00335464195925082,"PR AUC",6
"14311","brain","99.","non-B DNA",0.0318506790962908,"PR AUC",7
"14312","brain","99.","region",0.0126455522994091,"PR AUC",3
"14313","brain","99.","TAD",0.0102548390600775,"PR AUC",1
"14314","brain","99.","TF",0.0115368669370663,"PR AUC",2
"14315","brain","99.","HM",0.0114610446710319,"PR AUC",6
"14316","brain","99.","methyl",0.0151371156475336,"PR AUC",5
"14317","brain","99.","DNase",0.0123674997647842,"PR AUC",4
"14318","brain","99.","non-B DNA",0.0264751444282307,"PR AUC",7
"14319","brain","99.","region",0.0154508554141101,"PR AUC",3
"14320","brain","99.","TAD",0.0103605240783897,"PR AUC",1
"14321","brain","99.","TF",0.0120877023665465,"PR AUC",2
"14322","brain","99.","HM",0.0171387400002511,"PR AUC",6
"14323","brain","99.","methyl",0.0153025205933927,"PR AUC",5
"14324","brain","99.","DNase",0.0189211053867077,"PR AUC",4
"14325","brain","99.","non-B DNA",0.0182440953559205,"PR AUC",7
"14326","brain","99.","region",0.0102798819371543,"PR AUC",3
"14327","brain","99.","TAD",0.0100964153574176,"PR AUC",1
"14328","brain","99.","TF",0.0102602376262111,"PR AUC",2
"14329","brain","99.","HM",0.0164252397047108,"PR AUC",6
"14330","brain","99.","methyl",0.016946489660394,"PR AUC",5
"14331","brain","99.","DNase",0.0146092810191249,"PR AUC",4
"14332","brain","99.","non-B DNA",0.0206226981701688,"PR AUC",7
"14333","brain","99.","region",0.0112901855831056,"PR AUC",3
"14334","brain","99.","TAD",0.00966225495743003,"PR AUC",1
"14335","brain","99.","TF",0.0143966768549733,"PR AUC",2
"14336","brain","99.","HM",0.0145290143205361,"PR AUC",6
"14337","brain","99.","methyl",0.0205075016019631,"PR AUC",5
"14338","brain","99.","DNase",0.0139674741685737,"PR AUC",4
"14339","brain","99.","non-B DNA",0.0209273982729101,"PR AUC",7
"14340","brain","99.","region",0.0119832255692958,"PR AUC",3
"14341","brain","99.","TAD",0.00935288779037396,"PR AUC",1
"14342","brain","99.","TF",0.00999163481332394,"PR AUC",2
"14343","brain","99.","HM",0.0164756596015131,"PR AUC",6
"14344","brain","99.","methyl",0.0149262906717945,"PR AUC",5
"14345","brain","99.","DNase",0.0119328319650376,"PR AUC",4
"14346","brain","99.","non-B DNA",0.0387470157588183,"PR AUC",7
"14347","brain","99.","region",0.0168309779394019,"PR AUC",3
"14348","brain","99.","TAD",0.0118430191918764,"PR AUC",1
"14349","brain","99.","TF",0.0120440579390323,"PR AUC",2
"14350","brain","99.","HM",0.0183209290430935,"PR AUC",6
"14351","brain","99.","methyl",0.015237525647465,"PR AUC",5
"14352","brain","99.","DNase",0.0143928793190748,"PR AUC",4
"14353","brain","99.","non-B DNA",0.0224041653985333,"PR AUC",7
"14354","brain","99.","region",0.0267945994387825,"PR AUC",3
"14355","brain","99.","TAD",0.00986808501452024,"PR AUC",1
"14356","brain","99.","TF",0.0148491061209965,"PR AUC",2
"14357","brain","99.","HM",0.0130453830669423,"PR AUC",6
"14358","brain","99.","methyl",0.0150188994268959,"PR AUC",5
"14359","brain","99.","DNase",0.0115528161335291,"PR AUC",4
"14360","brain","99.","non-B DNA",0.0267400537361126,"PR AUC",7
"14361","brain","99.","region",0.0133216429893502,"PR AUC",3
"14362","brain","99.","TAD",0.00942404780481754,"PR AUC",1
"14363","brain","99.","TF",0.0134677354565616,"PR AUC",2
"14364","brain","99.","HM",0.0179800020092722,"PR AUC",6
"14365","brain","99.","methyl",0.0170444648931377,"PR AUC",5
"14366","brain","99.","DNase",0.0154506868570163,"PR AUC",4
"14367","brain","99.","non-B DNA",0.0487035577082191,"PR AUC",7
"14368","brain","99.","region",0.0121119576852659,"PR AUC",3
"14369","brain","99.","TAD",0.0114208188165775,"PR AUC",1
"14370","brain","99.","TF",0.0134212076533507,"PR AUC",2
"14371","brain","99.","HM",0.0262711677576658,"PR AUC",6
"14372","brain","99.","methyl",0.0148977214997877,"PR AUC",5
"14373","brain","99.","DNase",0.0124803305501985,"PR AUC",4
"14374","brain","99.","non-B DNA",0.0295762889698692,"PR AUC",7
"14375","brain","99.","region",0.0116061016422652,"PR AUC",3
"14376","brain","99.","TAD",0.00930033602713212,"PR AUC",1
"14377","brain","99.","TF",0.0125249167799615,"PR AUC",2
"14378","brain","99.","HM",0.0283143765227558,"PR AUC",6
"14379","brain","99.","methyl",0.0148404473907873,"PR AUC",5
"14380","brain","99.","DNase",0.0132754521595413,"PR AUC",4
"14381","brain","99.","non-B DNA",0.0295861923645252,"PR AUC",7
"14382","brain","99.","region",0.0149080156232209,"PR AUC",3
"14383","brain","99.","TAD",0.00981428324033153,"PR AUC",1
"14384","brain","99.","TF",0.0127066125794445,"PR AUC",2
"14385","brain","99.","HM",0.0136425328589284,"PR AUC",6
"14386","brain","99.","methyl",0.0161419357091488,"PR AUC",5
"14387","brain","99.","DNase",0.0188354365838495,"PR AUC",4
"14388","brain","99.","non-B DNA",0.0221220083935008,"PR AUC",7
"14389","brain","99.","region",0.0125332257387655,"PR AUC",3
"14390","brain","99.","TAD",0.0102302704096794,"PR AUC",1
"14391","brain","99.","TF",0.0108469060649978,"PR AUC",2
"14392","brain","99.","HM",0.0134197985528763,"PR AUC",6
"14393","brain","99.","methyl",0.0126698276723315,"PR AUC",5
"14394","brain","99.","DNase",0.00994479134348005,"PR AUC",4
"14395","brain","99.","non-B DNA",0.0170137678345845,"PR AUC",7
"14396","brain","99.","region",0.0119649944314456,"PR AUC",3
"14397","brain","99.","TAD",0.0124950846199877,"PR AUC",1
"14398","brain","99.","TF",0.0104479711965135,"PR AUC",2
"14399","brain","99.","HM",0.0151562325585335,"PR AUC",6
"14400","brain","99.","methyl",0.0124697863825789,"PR AUC",5
"14401","brain","99.","DNase",0.0143738196065759,"PR AUC",4
"14402","brain","99.","non-B DNA",0.0277203297399902,"PR AUC",7
"14403","brain","99.","region",0.012978135665423,"PR AUC",3
"14404","brain","99.","TAD",0.00955604719706949,"PR AUC",1
"14405","brain","99.","TF",0.0115110143307454,"PR AUC",2
"14406","brain","99.","HM",0.0108966555725493,"PR AUC",6
"14407","brain","99.","methyl",0.0129254252021309,"PR AUC",5
"14408","brain","99.","DNase",0.0117991737593909,"PR AUC",4
"14409","brain","99.","non-B DNA",0.0237064494787603,"PR AUC",7
"14410","brain","99.","region",0.0107580042243792,"PR AUC",3
"14411","brain","99.","TAD",0.010735129925241,"PR AUC",1
"14412","brain","99.","TF",0.0133174782946258,"PR AUC",2
"14413","brain","99.","HM",0.0140341244227754,"PR AUC",6
"14414","brain","99.","methyl",0.0121112950867594,"PR AUC",5
"14415","brain","99.","DNase",0.012422967528477,"PR AUC",4
"14416","brain","99.","non-B DNA",0.0243841367478102,"PR AUC",7
"14417","brain","99.","region",0.0123058843409052,"PR AUC",3
"14418","brain","99.","TAD",0.0121156465589279,"PR AUC",1
"14419","brain","99.","TF",0.0106513921762757,"PR AUC",2
"14420","brain","99.","HM",0.0107452553060701,"PR AUC",6
"14421","brain","99.","methyl",0.0185891002747829,"PR AUC",5
"14422","brain","99.","DNase",0.0142153127605673,"PR AUC",4
"14423","brain","99.","non-B DNA",0.0236819761363647,"PR AUC",7
"14424","brain","99.","region",0.0120322757875194,"PR AUC",3
"14425","brain","99.","TAD",0.010896033960509,"PR AUC",1
"14426","brain","99.","TF",0.0126536478374214,"PR AUC",2
"14427","brain","99.","HM",0.0161887344010215,"PR AUC",6
"14428","brain","99.","methyl",0.0134345249956842,"PR AUC",5
"14429","brain","99.","DNase",0.0136631965273859,"PR AUC",4
"14430","brain","99.","non-B DNA",0.019549218316369,"PR AUC",7
"14431","brain","99.","region",0.0124899833068443,"PR AUC",3
"14432","brain","99.","TAD",0.0109956860891195,"PR AUC",1
"14433","brain","99.","TF",0.0130704200566766,"PR AUC",2
"14434","brain","99.","HM",0.0163374027974904,"PR AUC",6
"14435","brain","99.","methyl",0.0162700352866664,"PR AUC",5
"14436","brain","99.","DNase",0.0129934264853654,"PR AUC",4
"14437","brain","99.","non-B DNA",0.0225393529543298,"PR AUC",7
"14438","brain","99.","region",0.0116079358207477,"PR AUC",3
"14439","brain","99.","TAD",0.0108008771390793,"PR AUC",1
"14440","brain","99.","TF",0.0151573949079463,"PR AUC",2
"14441","brain","99.","HM",0.0155831536303496,"PR AUC",6
"14442","brain","99.","methyl",0.0137412957963158,"PR AUC",5
"14443","brain","99.","DNase",0.0123674754604725,"PR AUC",4
"14444","brain","99.","non-B DNA",0.0168270024423164,"PR AUC",7
"14445","brain","99.","region",0.00995476891755856,"PR AUC",3
"14446","brain","99.","TAD",0.00987333405967759,"PR AUC",1
"14447","brain","99.","TF",0.0116609006886725,"PR AUC",2
"14448","brain","99.","HM",0.0122567673806734,"PR AUC",6
"14449","brain","99.","methyl",0.0128243048403755,"PR AUC",5
"14450","brain","99.","DNase",0.0122543474739992,"PR AUC",4
"14451","brain","99.","non-B DNA",0.0226910708334339,"PR AUC",7
"14452","brain","99.","region",0.0121833338029683,"PR AUC",3
"14453","brain","99.","TAD",0.0108079218100716,"PR AUC",1
"14454","brain","99.","TF",0.0120677056709571,"PR AUC",2
"14455","brain","99.","HM",0.0153563263461374,"PR AUC",6
"14456","brain","99.","methyl",0.0120766139637252,"PR AUC",5
"14457","brain","99.","DNase",0.0141403478467966,"PR AUC",4
"14458","brain","99.","non-B DNA",0.0181583854372737,"PR AUC",7
"14459","brain","99.","region",0.0110920830305065,"PR AUC",3
"14460","brain","99.","TAD",0.0113499857604493,"PR AUC",1
"14461","brain","99.","TF",0.0141867031568761,"PR AUC",2
"14462","brain","99.","HM",0.0296083475383695,"PR AUC",6
"14463","brain","99.","methyl",0.0141568519896931,"PR AUC",5
"14464","brain","99.","DNase",0.0114663370961385,"PR AUC",4
"14465","brain","99.","non-B DNA",0.0335072270668933,"PR AUC",7
"14466","brain","99.","region",0.012547771883975,"PR AUC",3
"14467","brain","99.","TAD",0.0110352281333341,"PR AUC",1
"14468","brain","99.","TF",0.0119341213257508,"PR AUC",2
"14469","brain","99.","HM",0.0123331047220465,"PR AUC",6
"14470","brain","99.","methyl",0.0131577238654548,"PR AUC",5
"14471","brain","99.","DNase",0.0141812903128197,"PR AUC",4
"14472","brain","99.","non-B DNA",0.0202461457895489,"PR AUC",7
"14473","brain","99.","region",0.0130073441670031,"PR AUC",3
"14474","brain","99.","TAD",0.00933708705794789,"PR AUC",1
"14475","brain","99.","TF",0.0136397865011795,"PR AUC",2
"14476","brain","99.","HM",0.0283867316251865,"PR AUC",6
"14477","brain","99.","methyl",0.0154895051147495,"PR AUC",5
"14478","brain","99.","DNase",0.0130782530927728,"PR AUC",4
"14479","brain","99.","non-B DNA",0.0249823737212265,"PR AUC",7
"14480","brain","99.","region",0.0167632807548072,"PR AUC",3
"14481","brain","99.","TAD",0.0109423426506434,"PR AUC",1
"14482","brain","99.","TF",0.015496534694079,"PR AUC",2
"14483","brain","99.","HM",0.0189289833251235,"PR AUC",6
"14484","brain","99.","methyl",0.013124312173042,"PR AUC",5
"14485","brain","99.","DNase",0.0137115836001495,"PR AUC",4
"14486","brain","99.","non-B DNA",0.0175587344267761,"PR AUC",7
"14487","brain","99.","region",0.0131726545691674,"PR AUC",3
"14488","brain","99.","TAD",0.0104879597118184,"PR AUC",1
"14489","brain","99.","TF",0.0118167316124239,"PR AUC",2
"14490","brain","99.","HM",0.015793087797789,"PR AUC",6
"14491","brain","99.","methyl",0.0146072725294034,"PR AUC",5
"14492","brain","99.","DNase",0.0135498761623545,"PR AUC",4
"14493","brain","99.","non-B DNA",0.0211595356368834,"PR AUC",7
"14494","brain","99.","region",0.0131835248917196,"PR AUC",3
"14495","brain","99.","TAD",0.0129238173232143,"PR AUC",1
"14496","brain","99.","TF",0.00964393827514016,"PR AUC",2
"14497","brain","99.","HM",0.0214824392069108,"PR AUC",6
"14498","brain","99.","methyl",0.0132059818323907,"PR AUC",5
"14499","brain","99.","DNase",0.0126607369234756,"PR AUC",4
"14500","brain","99.","non-B DNA",0.0307047097924521,"PR AUC",7
"14501","brain","99.","region",0.013451598849569,"PR AUC",3
"14502","brain","99.","TAD",0.00923685865173242,"PR AUC",1
"14503","brain","99.","TF",0.0132790113162072,"PR AUC",2
"14504","brain","99.","HM",0.0130967153400545,"PR AUC",6
"14505","brain","99.","methyl",0.0154313770202272,"PR AUC",5
"14506","brain","99.","DNase",0.0127694186081121,"PR AUC",4
"14507","brain","99.","non-B DNA",0.0223020201210366,"PR AUC",7
"14508","brain","99.","region",0.0154217828052479,"PR AUC",3
"14509","brain","99.","TAD",0.0108337575813428,"PR AUC",1
"14510","brain","99.","TF",0.0131913103286272,"PR AUC",2
"14511","brain","99.","HM",0.0202103074747682,"PR AUC",6
"14512","brain","99.","methyl",0.0140950282916083,"PR AUC",5
"14513","brain","99.","DNase",0.0154676814549049,"PR AUC",4
"14514","brain","99.","non-B DNA",0.0252782878825115,"PR AUC",7
"14515","brain","99.","region",0.0128279272010796,"PR AUC",3
"14516","brain","99.","TAD",0.0108045064328769,"PR AUC",1
"14517","brain","99.","TF",0.0125113488593026,"PR AUC",2
"14518","brain","99.","HM",0.0200481113485262,"PR AUC",6
"14519","brain","99.","methyl",0.0121903909380627,"PR AUC",5
"14520","brain","99.","DNase",0.0113672674577094,"PR AUC",4
"14521","brain","99.5.","non-B DNA",0.013933763927496,"PR AUC",7
"14522","brain","99.5.","region",0.0162826407329838,"PR AUC",3
"14523","brain","99.5.","TAD",0.00512731279919527,"PR AUC",1
"14524","brain","99.5.","TF",0.00645840900464557,"PR AUC",2
"14525","brain","99.5.","HM",0.0330768286781701,"PR AUC",6
"14526","brain","99.5.","methyl",0.00837787698271294,"PR AUC",4
"14527","brain","99.5.","DNase",0.00786258714211321,"PR AUC",5
"14528","brain","99.5.","non-B DNA",0.0247292437164201,"PR AUC",7
"14529","brain","99.5.","region",0.00926789113177588,"PR AUC",3
"14530","brain","99.5.","TAD",0.00578356261421428,"PR AUC",1
"14531","brain","99.5.","TF",0.0302933161521319,"PR AUC",2
"14532","brain","99.5.","HM",0.00932739753703582,"PR AUC",6
"14533","brain","99.5.","methyl",0.0101045763694415,"PR AUC",4
"14534","brain","99.5.","DNase",0.0171961639011681,"PR AUC",5
"14535","brain","99.5.","non-B DNA",0.0209117963055671,"PR AUC",7
"14536","brain","99.5.","region",0.00543175076116609,"PR AUC",3
"14537","brain","99.5.","TAD",0.00518972659872905,"PR AUC",1
"14538","brain","99.5.","TF",0.00630247043989029,"PR AUC",2
"14539","brain","99.5.","HM",0.0107103230269615,"PR AUC",6
"14540","brain","99.5.","methyl",0.00789833700798026,"PR AUC",4
"14541","brain","99.5.","DNase",0.00800279519259111,"PR AUC",5
"14542","brain","99.5.","non-B DNA",0.0172273441191811,"PR AUC",7
"14543","brain","99.5.","region",0.00615459313929429,"PR AUC",3
"14544","brain","99.5.","TAD",0.00657804025858093,"PR AUC",1
"14545","brain","99.5.","TF",0.00760556335744906,"PR AUC",2
"14546","brain","99.5.","HM",0.0127269488744443,"PR AUC",6
"14547","brain","99.5.","methyl",0.00792175355217587,"PR AUC",4
"14548","brain","99.5.","DNase",0.00713814439713863,"PR AUC",5
"14549","brain","99.5.","non-B DNA",0.0131495921546075,"PR AUC",7
"14550","brain","99.5.","region",0.00797925647021057,"PR AUC",3
"14551","brain","99.5.","TAD",0.00496438610601862,"PR AUC",1
"14552","brain","99.5.","TF",0.00647448976839694,"PR AUC",2
"14553","brain","99.5.","HM",0.00955779195625816,"PR AUC",6
"14554","brain","99.5.","methyl",0.0077383667885212,"PR AUC",4
"14555","brain","99.5.","DNase",0.0119962206844318,"PR AUC",5
"14556","brain","99.5.","non-B DNA",0.0221113255666377,"PR AUC",7
"14557","brain","99.5.","region",0.00468759775223601,"PR AUC",3
"14558","brain","99.5.","TAD",0.00509199329637695,"PR AUC",1
"14559","brain","99.5.","TF",0.00513214806619609,"PR AUC",2
"14560","brain","99.5.","HM",0.00588186472178061,"PR AUC",6
"14561","brain","99.5.","methyl",0.00664468399388827,"PR AUC",4
"14562","brain","99.5.","DNase",0.00666197703292808,"PR AUC",5
"14563","brain","99.5.","non-B DNA",0.026963967678499,"PR AUC",7
"14564","brain","99.5.","region",0.00662730350215604,"PR AUC",3
"14565","brain","99.5.","TAD",0.00528803919452828,"PR AUC",1
"14566","brain","99.5.","TF",0.00444753796477657,"PR AUC",2
"14567","brain","99.5.","HM",0.0337664767267566,"PR AUC",6
"14568","brain","99.5.","methyl",0.00927650262681731,"PR AUC",4
"14569","brain","99.5.","DNase",0.0108964135771355,"PR AUC",5
"14570","brain","99.5.","non-B DNA",0.0464954440280011,"PR AUC",7
"14571","brain","99.5.","region",0.00524481882056056,"PR AUC",3
"14572","brain","99.5.","TAD",0.00617670977831036,"PR AUC",1
"14573","brain","99.5.","TF",0.00504265570381251,"PR AUC",2
"14574","brain","99.5.","HM",0.00715275968054802,"PR AUC",6
"14575","brain","99.5.","methyl",0.00721657130971642,"PR AUC",4
"14576","brain","99.5.","DNase",0.0068572057174983,"PR AUC",5
"14577","brain","99.5.","non-B DNA",0.0232103103158015,"PR AUC",7
"14578","brain","99.5.","region",0.0123288984347554,"PR AUC",3
"14579","brain","99.5.","TAD",0.00685231063370219,"PR AUC",1
"14580","brain","99.5.","TF",0.00726465072852896,"PR AUC",2
"14581","brain","99.5.","HM",0.0132770527093079,"PR AUC",6
"14582","brain","99.5.","methyl",0.0110449149744629,"PR AUC",4
"14583","brain","99.5.","DNase",0.0149129993354924,"PR AUC",5
"14584","brain","99.5.","non-B DNA",0.010570800701655,"PR AUC",7
"14585","brain","99.5.","region",0.00633620411980875,"PR AUC",3
"14586","brain","99.5.","TAD",0.00596855410693863,"PR AUC",1
"14587","brain","99.5.","TF",0.00838774676258941,"PR AUC",2
"14588","brain","99.5.","HM",0.0121919181975221,"PR AUC",6
"14589","brain","99.5.","methyl",0.00651815697432727,"PR AUC",4
"14590","brain","99.5.","DNase",0.00647119556203946,"PR AUC",5
"14591","brain","99.5.","non-B DNA",0.0212360167938018,"PR AUC",7
"14592","brain","99.5.","region",0.00769298426642941,"PR AUC",3
"14593","brain","99.5.","TAD",0.00463610324608298,"PR AUC",1
"14594","brain","99.5.","TF",0.00902745624828432,"PR AUC",2
"14595","brain","99.5.","HM",0.0251870288526244,"PR AUC",6
"14596","brain","99.5.","methyl",0.0126609619593094,"PR AUC",4
"14597","brain","99.5.","DNase",0.0103252259875685,"PR AUC",5
"14598","brain","99.5.","non-B DNA",0.039570930325924,"PR AUC",7
"14599","brain","99.5.","region",0.00939047912639128,"PR AUC",3
